"model","residual","fitted","std_residual","species","time","MPA","source","resp"
"pooled",-1.67185968721041,0.726566725849866,-0.880303398268602,"Macrocystis pyrifera",7,"Gull Island SMR","KFM","pooled"
"pooled",0.700853883908426,0.496436864572184,0.369028609526301,"Mesocentrotus franciscanus",7,"Gull Island SMR","KFM","pooled"
"pooled",-0.282934283632398,-0.0918681810925023,-0.148976623620775,"Strongylocentrotus purpuratus",7,"Gull Island SMR","KFM","pooled"
"pooled",6.04798192593416,0.885845731274831,3.18451308013198,"Macrocystis pyrifera",8,"Gull Island SMR","KFM","pooled"
"pooled",0.631932868699361,0.433039486918899,0.332738839299294,"Mesocentrotus franciscanus",8,"Gull Island SMR","KFM","pooled"
"pooled",0.687589695336868,-0.171744326504021,0.362044464646117,"Strongylocentrotus purpuratus",8,"Gull Island SMR","KFM","pooled"
"pooled",1.39255535636249,1.0451247366998,0.733238095194747,"Macrocystis pyrifera",9,"Gull Island SMR","KFM","pooled"
"pooled",1.11606194822091,0.369642109265613,0.587652859395426,"Mesocentrotus franciscanus",9,"Gull Island SMR","KFM","pooled"
"pooled",3.15836381590748,-0.25162047191554,1.66300941483376,"Strongylocentrotus purpuratus",9,"Gull Island SMR","KFM","pooled"
"pooled",-3.75972232234577,1.20440374212476,-1.97964958556403,"Macrocystis pyrifera",10,"Gull Island SMR","KFM","pooled"
"pooled",1.30929387166817,0.306244731612327,0.68939747359115,"Mesocentrotus franciscanus",10,"Gull Island SMR","KFM","pooled"
"pooled",1.71029036646779,-0.33149661732706,0.900538743260076,"Strongylocentrotus purpuratus",10,"Gull Island SMR","KFM","pooled"
"pooled",-2.36788950786009,1.36368274754972,-1.24679193860571,"Macrocystis pyrifera",11,"Gull Island SMR","KFM","pooled"
"pooled",0.39421101906711,0.242847353959041,0.207568435541822,"Mesocentrotus franciscanus",11,"Gull Island SMR","KFM","pooled"
"pooled",-0.613418148082432,-0.411372762738578,-0.322990071743165,"Strongylocentrotus purpuratus",11,"Gull Island SMR","KFM","pooled"
"pooled",7.7935300006805,1.52296175297469,4.10361646769218,"Macrocystis pyrifera",12,"Gull Island SMR","KFM","pooled"
"pooled",1.40482689253391,0.179449976305756,0.739699567456035,"Mesocentrotus franciscanus",12,"Gull Island SMR","KFM","pooled"
"pooled",-1.13325152466745,-0.491248908150098,-0.596703883638938,"Strongylocentrotus purpuratus",12,"Gull Island SMR","KFM","pooled"
"pooled",7.62030459975787,1.68224075839965,4.01240611656931,"Macrocystis pyrifera",13,"Gull Island SMR","KFM","pooled"
"pooled",2.90006256354528,0.11605259865247,1.52700310283824,"Mesocentrotus franciscanus",13,"Gull Island SMR","KFM","pooled"
"pooled",-0.0835201963071733,-0.571125053561617,-0.0439768439873939,"Strongylocentrotus purpuratus",13,"Gull Island SMR","KFM","pooled"
"pooled",7.14727795678609,1.84151976382462,3.76333798934241,"Macrocystis pyrifera",14,"Gull Island SMR","KFM","pooled"
"pooled",3.00902845457599,0.0526552209991841,1.5843781594315,"Mesocentrotus franciscanus",14,"Gull Island SMR","KFM","pooled"
"pooled",0.342462895183884,-0.651001198973136,0.180320904150933,"Strongylocentrotus purpuratus",14,"Gull Island SMR","KFM","pooled"
"pooled",7.01575336200626,2.00079876924958,3.69408484051281,"Macrocystis pyrifera",15,"Gull Island SMR","KFM","pooled"
"pooled",0.830264753039243,-0.0107421566541016,0.43716879422017,"Mesocentrotus franciscanus",15,"Gull Island SMR","KFM","pooled"
"pooled",0.363190988599638,-0.730877344384655,0.191235104196011,"Strongylocentrotus purpuratus",15,"Gull Island SMR","KFM","pooled"
"pooled",7.03746467266707,2.16007777467455,3.7055167451767,"Macrocystis pyrifera",16,"Gull Island SMR","KFM","pooled"
"pooled",2.33622023127325,-0.0741395343073873,1.23011675227675,"Mesocentrotus franciscanus",16,"Gull Island SMR","KFM","pooled"
"pooled",1.47057913989538,-0.810753489796174,0.774320850114433,"Strongylocentrotus purpuratus",16,"Gull Island SMR","KFM","pooled"
"pooled",-4.1047752833732,2.47863578552448,-2.16133426670011,"Macrocystis pyrifera",18,"Gull Island SMR","KFM","pooled"
"pooled",1.60620928826443,-0.200934289613959,0.845735743021009,"Mesocentrotus franciscanus",18,"Gull Island SMR","KFM","pooled"
"pooled",0.512459461741274,-0.970505780619212,0.269831140194821,"Strongylocentrotus purpuratus",18,"Gull Island SMR","KFM","pooled"
"pooled",5.68507290749165,2.63791479094944,2.99342644490704,"Macrocystis pyrifera",19,"Gull Island SMR","KFM","pooled"
"pooled",1.86999991330659,-0.264331667267245,0.984632437182874,"Mesocentrotus franciscanus",19,"Gull Island SMR","KFM","pooled"
"pooled",-1.70301239705354,-1.05038192603073,-0.89670659080322,"Strongylocentrotus purpuratus",19,"Gull Island SMR","KFM","pooled"
"pooled",-2.30261293921117,0.307512545965093,-1.21242112049906,"Strongylocentrotus purpuratus",2,"Gull Island SMR","KFM","pooled"
"pooled",2.6909565446178,0.0894507041500069,1.41690011963429,"Macrocystis pyrifera",3,"Gull Island SMR","KFM","pooled"
"pooled",-1.46026798910457,0.750026375185327,-0.768891601983958,"Mesocentrotus franciscanus",3,"Gull Island SMR","KFM","pooled"
"pooled",-2.40155564393537,0.792117731501272,-1.26451855419454,"Panulirus interruptus",3,"Gull Island SMR","KFM","pooled"
"pooled",-2.86017904914764,0.227636400553574,-1.50600277994767,"Strongylocentrotus purpuratus",3,"Gull Island SMR","KFM","pooled"
"pooled",0.11778858491377,0.248729709574972,0.0620205704880974,"Macrocystis pyrifera",4,"Gull Island SMR","KFM","pooled"
"pooled",1.08986299956523,0.686628997532042,0.573858027383452,"Mesocentrotus franciscanus",4,"Gull Island SMR","KFM","pooled"
"pooled",-0.897527495026818,0.897527495026818,-0.472585414886062,"Panulirus interruptus",4,"Gull Island SMR","KFM","pooled"
"pooled",-0.147760255142055,0.147760255142055,-0.0778018967295167,"Strongylocentrotus purpuratus",4,"Gull Island SMR","KFM","pooled"
"pooled",0.192597655208032,0.408008714999936,0.101410645687072,"Macrocystis pyrifera",5,"Gull Island SMR","KFM","pooled"
"pooled",-0.409083631473124,0.623231619878756,-0.215399482215357,"Mesocentrotus franciscanus",5,"Gull Island SMR","KFM","pooled"
"pooled",-1.00293725855236,1.00293725855236,-0.528088023000895,"Panulirus interruptus",5,"Gull Island SMR","KFM","pooled"
"pooled",-1.22675558991685,0.0678841097305358,-0.645937648302713,"Strongylocentrotus purpuratus",5,"Gull Island SMR","KFM","pooled"
"pooled",1.59006793818088,0.567287720424901,0.837236653390526,"Macrocystis pyrifera",6,"Gull Island SMR","KFM","pooled"
"pooled",-0.909507990705219,0.55983424222547,-0.47889364226861,"Mesocentrotus franciscanus",6,"Gull Island SMR","KFM","pooled"
"pooled",-0.520560357175791,1.10834702207791,-0.274096597299013,"Panulirus interruptus",6,"Gull Island SMR","KFM","pooled"
"pooled",-0.906385674921037,-0.229107306699923,-0.477249613636118,"Macrocystis pyrifera",1,"Gull Island SMR","KFM","pooled"
"pooled",-1.1281355587728,0.876821130491899,-0.594010115617054,"Mesocentrotus franciscanus",1,"Gull Island SMR","KFM","pooled"
"pooled",-0.581298204450181,0.581298204450181,-0.306077590541561,"Panulirus interruptus",1,"Gull Island SMR","KFM","pooled"
"pooled",-4.30605623952342,0.387388691376612,-2.26731703012294,"Strongylocentrotus purpuratus",1,"Gull Island SMR","KFM","pooled"
"pooled",0.00588356953833222,-0.0698283012749578,0.00309794314568674,"Macrocystis pyrifera",2,"Gull Island SMR","KFM","pooled"
"pooled",1.03240293765972,0.813423752838613,0.54360292395157,"Mesocentrotus franciscanus",2,"Gull Island SMR","KFM","pooled"
"pooled",-0.686707967975727,0.686707967975727,-0.361580198656395,"Panulirus interruptus",2,"Gull Island SMR","KFM","pooled"
"pooled",1.27133463767185,-0.33149661732706,0.669410364063798,"Strongylocentrotus purpuratus",10,"Gull Island SMR","KFM","pooled"
"pooled",-2.34353779967856,1.36368274754972,-1.23396975524317,"Macrocystis pyrifera",11,"Gull Island SMR","KFM","pooled"
"pooled",-0.942303703712251,0.242847353959041,-0.496161944046316,"Mesocentrotus franciscanus",11,"Gull Island SMR","KFM","pooled"
"pooled",-1.12457021593965,1.63539583970564,-0.592132814886598,"Panulirus interruptus",11,"Gull Island SMR","KFM","pooled"
"pooled",-0.499979687494994,-0.411372762738578,-0.263260021958842,"Strongylocentrotus purpuratus",11,"Gull Island SMR","KFM","pooled"
"pooled",3.76694247167623,1.52296175297469,1.98345129335101,"Macrocystis pyrifera",12,"Gull Island SMR","KFM","pooled"
"pooled",-0.734742407612618,0.433039486918899,-0.386872321416312,"Mesocentrotus franciscanus",8,"Gull Island SMR","KFM","pooled"
"pooled",-1.319166549129,1.319166549129,-0.694595847345396,"Panulirus interruptus",8,"Gull Island SMR","KFM","pooled"
"pooled",0.459615060403395,-0.171744326504021,0.242006373300164,"Strongylocentrotus purpuratus",8,"Gull Island SMR","KFM","pooled"
"pooled",1.26878579706907,1.0451247366998,0.668068293876072,"Macrocystis pyrifera",9,"Gull Island SMR","KFM","pooled"
"pooled",-2.18523254165524,-0.0119920356809833,-1.15061547756797,"Strongylocentrotus purpuratus",6,"Gull Island SMR","KFM","pooled"
"pooled",-1.66350605761909,0.726566725849866,-0.875904866158895,"Macrocystis pyrifera",7,"Gull Island SMR","KFM","pooled"
"pooled",-0.317388633123198,0.496436864572184,-0.167118266232239,"Mesocentrotus franciscanus",7,"Gull Island SMR","KFM","pooled"
"pooled",-1.21375678560346,1.21375678560346,-0.639093239230562,"Panulirus interruptus",7,"Gull Island SMR","KFM","pooled"
"pooled",-0.468263203657643,-0.0918681810925023,-0.246559979056476,"Strongylocentrotus purpuratus",7,"Gull Island SMR","KFM","pooled"
"pooled",1.67790559903395,0.885845731274831,0.883486821354048,"Macrocystis pyrifera",8,"Gull Island SMR","KFM","pooled"
"pooled",-3.73784135827704,1.20440374212476,-1.96812835135135,"Macrocystis pyrifera",10,"Gull Island SMR","KFM","pooled"
"pooled",0.596545593753165,0.369642109265613,0.314105972780107,"Mesocentrotus franciscanus",9,"Gull Island SMR","KFM","pooled"
"pooled",-3.03401422508865,1.42457631265455,-1.59753420288354,"Panulirus interruptus",9,"Gull Island SMR","KFM","pooled"
"pooled",3.01447890951274,-0.25162047191554,1.5872480497935,"Strongylocentrotus purpuratus",9,"Gull Island SMR","KFM","pooled"
"pooled",0.308764244638475,0.306244731612327,0.162577168346353,"Mesocentrotus franciscanus",10,"Gull Island SMR","KFM","pooled"
"pooled",-2.6285983648482,1.52998607618009,-1.38406595419508,"Panulirus interruptus",10,"Gull Island SMR","KFM","pooled"
"pooled",-4.41195621608072,0.573298438497575,-2.32307775571081,"Macrocystis pyrifera",10,"Harris Point SMR","KFM","pooled"
"pooled",-5.0229782352753,0.732577443922539,-2.64480616631171,"Macrocystis pyrifera",11,"Harris Point SMR","KFM","pooled"
"pooled",2.33000741761176,-0.324860572014858,1.2268454484581,"Mesocentrotus franciscanus",10,"Harris Point SMR","KFM","pooled"
"pooled",-0.898880772552908,0.898880772552908,-0.473297971576154,"Panulirus interruptus",10,"Harris Point SMR","KFM","pooled"
"pooled",1.2691629550035,-0.962601920954245,0.668266883155958,"Strongylocentrotus purpuratus",10,"Harris Point SMR","KFM","pooled"
"pooled",-5.21041302941318,0.0954614222226804,-2.74349835172391,"Macrocystis pyrifera",7,"Harris Point SMR","KFM","pooled"
"pooled",3.30039165694547,-0.134668439055001,1.73779295801681,"Mesocentrotus franciscanus",7,"Harris Point SMR","KFM","pooled"
"pooled",-0.58265148197627,0.58265148197627,-0.306790147231653,"Panulirus interruptus",7,"Harris Point SMR","KFM","pooled"
"pooled",-2.90580204532454,-0.722973484719688,-1.53002517780854,"Strongylocentrotus purpuratus",7,"Harris Point SMR","KFM","pooled"
"pooled",-5.0026028426082,0.254740427647645,-2.63407767782484,"Macrocystis pyrifera",8,"Harris Point SMR","KFM","pooled"
"pooled",2.84383908828899,-0.198065816708287,1.49739911351473,"Mesocentrotus franciscanus",8,"Harris Point SMR","KFM","pooled"
"pooled",-0.688061245501816,0.688061245501816,-0.362292755346487,"Panulirus interruptus",8,"Harris Point SMR","KFM","pooled"
"pooled",0.354300935886731,-0.802849630131207,0.186554123086277,"Strongylocentrotus purpuratus",8,"Harris Point SMR","KFM","pooled"
"pooled",-1.97269660208186,0.41401943307261,-1.03870649902633,"Macrocystis pyrifera",9,"Harris Point SMR","KFM","pooled"
"pooled",2.46181277424092,-0.261463194361573,1.29624643003465,"Mesocentrotus franciscanus",9,"Harris Point SMR","KFM","pooled"
"pooled",-0.793471009027362,0.793471009027362,-0.41779536346132,"Panulirus interruptus",9,"Harris Point SMR","KFM","pooled"
"pooled",1.38056420378191,-0.882725775542726,0.726924256511632,"Strongylocentrotus purpuratus",9,"Harris Point SMR","KFM","pooled"
"pooled",2.03482796505791,-0.700933604902143,1.07142123602567,"Macrocystis pyrifera",2,"Harris Point SMR","KFM","pooled"
"pooled",2.66756194733,0.182318449211428,1.40458189481488,"Mesocentrotus franciscanus",2,"Harris Point SMR","KFM","pooled"
"pooled",-0.0556026643485411,0.0556026643485411,-0.0292771066574853,"Panulirus interruptus",2,"Harris Point SMR","KFM","pooled"
"pooled",4.0371648243664,-0.323592757662092,2.12573455861606,"Strongylocentrotus purpuratus",2,"Harris Point SMR","KFM","pooled"
"pooled",0.207316953408669,-0.541654599477179,0.109160966078953,"Macrocystis pyrifera",3,"Harris Point SMR","KFM","pooled"
"pooled",1.87391126486481,0.118921071558142,0.98669192584383,"Mesocentrotus franciscanus",3,"Harris Point SMR","KFM","pooled"
"pooled",-0.161012427874087,0.161012427874087,-0.0847797147723188,"Panulirus interruptus",3,"Harris Point SMR","KFM","pooled"
"pooled",2.56590736432441,-0.403468903073611,1.35105654483846,"Strongylocentrotus purpuratus",3,"Harris Point SMR","KFM","pooled"
"pooled",0.0531927208161558,-0.382375594052214,0.0280081715324724,"Macrocystis pyrifera",4,"Harris Point SMR","KFM","pooled"
"pooled",3.44501613108956,0.0555236939048561,1.81394373612085,"Mesocentrotus franciscanus",4,"Harris Point SMR","KFM","pooled"
"pooled",-0.266422191399633,0.266422191399633,-0.140282322887152,"Panulirus interruptus",4,"Harris Point SMR","KFM","pooled"
"pooled",1.37064824348603,-0.483345048485131,0.721703092551325,"Strongylocentrotus purpuratus",4,"Harris Point SMR","KFM","pooled"
"pooled",-4.49377741130719,-0.223096588627249,-2.36616000523167,"Macrocystis pyrifera",5,"Harris Point SMR","KFM","pooled"
"pooled",3.83506475365988,-0.00787368374842973,2.01932049743959,"Mesocentrotus franciscanus",5,"Harris Point SMR","KFM","pooled"
"pooled",-0.371831954925179,0.371831954925179,-0.195784931001986,"Panulirus interruptus",5,"Harris Point SMR","KFM","pooled"
"pooled",1.48327840856628,-0.56322119389665,0.781007541259656,"Strongylocentrotus purpuratus",5,"Harris Point SMR","KFM","pooled"
"pooled",-5.25108114348103,-0.0638175832022843,-2.76491179885047,"Macrocystis pyrifera",6,"Harris Point SMR","KFM","pooled"
"pooled",3.16049367804305,-0.0712710614017153,1.66413087549827,"Mesocentrotus franciscanus",6,"Harris Point SMR","KFM","pooled"
"pooled",-0.477241718450724,0.477241718450724,-0.251287539116819,"Panulirus interruptus",6,"Harris Point SMR","KFM","pooled"
"pooled",-2.22858228557584,-0.643097339308169,-1.17344091392444,"Strongylocentrotus purpuratus",6,"Harris Point SMR","KFM","pooled"
"pooled",3.18220779890729,-0.388257949668144,1.6755642598507,"Mesocentrotus franciscanus",11,"Harris Point SMR","KFM","pooled"
"pooled",-1.00429053607845,1.00429053607845,-0.528800579690987,"Panulirus interruptus",11,"Harris Point SMR","KFM","pooled"
"pooled",2.76768130275276,-1.04247806636576,1.45729888385729,"Strongylocentrotus purpuratus",11,"Harris Point SMR","KFM","pooled"
"pooled",-5.18128821420797,0.891856449347504,-2.7281629297413,"Macrocystis pyrifera",12,"Harris Point SMR","KFM","pooled"
"pooled",4.21506783329793,-0.45165532732143,2.21940786417075,"Mesocentrotus franciscanus",12,"Harris Point SMR","KFM","pooled"
"pooled",-1.109700299604,1.109700299604,-0.584303187805821,"Panulirus interruptus",12,"Harris Point SMR","KFM","pooled"
"pooled",4.65004524762691,-1.12235421177728,2.44844149596003,"Strongylocentrotus purpuratus",12,"Harris Point SMR","KFM","pooled"
"pooled",-5.37536812203655,1.05113545477247,-2.83035404284974,"Macrocystis pyrifera",13,"Harris Point SMR","KFM","pooled"
"pooled",1.54175902736235,-0.515052704974716,0.811800010180851,"Mesocentrotus franciscanus",13,"Harris Point SMR","KFM","pooled"
"pooled",-1.21511006312955,1.21511006312955,-0.639805795920654,"Panulirus interruptus",13,"Harris Point SMR","KFM","pooled"
"pooled",3.97378033413938,-1.2022303571888,2.09235999819618,"Strongylocentrotus purpuratus",13,"Harris Point SMR","KFM","pooled"
"pooled",-6.44238031570028,1.21041446019743,-3.39218017411048,"Macrocystis pyrifera",14,"Harris Point SMR","KFM","pooled"
"pooled",3.46375853856762,-0.578450082628001,1.82381239024349,"Mesocentrotus franciscanus",14,"Harris Point SMR","KFM","pooled"
"pooled",-1.32051982665509,1.32051982665509,-0.695308404035488,"Panulirus interruptus",14,"Harris Point SMR","KFM","pooled"
"pooled",5.52452404699366,-1.28210650260032,2.908890817566,"Strongylocentrotus purpuratus",14,"Harris Point SMR","KFM","pooled"
"pooled",-5.24506193944759,1.3696934656224,-2.76174243852314,"Macrocystis pyrifera",15,"Harris Point SMR","KFM","pooled"
"pooled",0.584381022413029,-0.641847460281287,0.307700821934542,"Mesocentrotus franciscanus",15,"Harris Point SMR","KFM","pooled"
"pooled",-1.42592959018064,1.42592959018064,-0.750811012150321,"Panulirus interruptus",15,"Harris Point SMR","KFM","pooled"
"pooled",3.33670224556511,-1.36198264801184,1.75691198744226,"Strongylocentrotus purpuratus",15,"Harris Point SMR","KFM","pooled"
"pooled",-1.52897247104736,1.52897247104736,-0.805067358474287,"Macrocystis pyrifera",16,"Harris Point SMR","KFM","pooled"
"pooled",1.40395273717921,-0.705244837934573,0.739239288441449,"Mesocentrotus franciscanus",16,"Harris Point SMR","KFM","pooled"
"pooled",-1.53133935370618,1.53133935370618,-0.806313620265155,"Panulirus interruptus",16,"Harris Point SMR","KFM","pooled"
"pooled",2.98493265937453,-1.44185879342336,1.57169072485664,"Strongylocentrotus purpuratus",16,"Harris Point SMR","KFM","pooled"
"pooled",-1.84753048189729,1.84753048189729,-0.97280135053243,"Macrocystis pyrifera",18,"Harris Point SMR","KFM","pooled"
"pooled",1.23857593873081,-0.832039593241144,0.652161551725501,"Mesocentrotus franciscanus",18,"Harris Point SMR","KFM","pooled"
"pooled",-0.643546592089164,1.74215888075727,-0.338853945874807,"Panulirus interruptus",18,"Harris Point SMR","KFM","pooled"
"pooled",3.31262812144197,-1.6016110842464,1.74423596358807,"Strongylocentrotus purpuratus",18,"Harris Point SMR","KFM","pooled"
"pooled",-2.00680948732226,2.00680948732226,-1.0566683465615,"Macrocystis pyrifera",19,"Harris Point SMR","KFM","pooled"
"pooled",1.28760505085911,-0.89543697089443,0.67797741076607,"Mesocentrotus franciscanus",19,"Harris Point SMR","KFM","pooled"
